title;url;price
Asus TUF Gaming A17 FA707RR-HX006W;https://www.coolblue.nl/en/product/898550/asus-tuf-gaming-a17-fa707rr-hx006w.html;"<strong class=""sales-price__current js-sales-price-current"">1.849,-</strong>"
Asus Zenbook 14 BX425EA-KI618X;https://www.coolblue.nl/en/product/902091/asus-zenbook-14-bx425ea-ki618x.html;"<strong class=""sales-price__current js-sales-price-current"">1.299,-</strong>"
HP 14s-dq3910nd;https://www.coolblue.nl/en/product/891947/hp-14s-dq3910nd.html;"<strong class=""sales-price__current js-sales-price-current"">329,-</strong>"
Lenovo IdeaPad 3 15ITL05 81X800HUMH;https://www.coolblue.nl/en/product/891610/lenovo-ideapad-3-15itl05-81x800humh.html;"<strong class=""sales-price__current js-sales-price-current"">599,-</strong>"
Microsoft Surface Go 3 - 8GB - 128GB;https://www.coolblue.nl/en/product/889609/microsoft-surface-go-3-8gb-128gb.html;"<strong class=""sales-price__current js-sales-price-current"">499,-</strong>"
Acer Chromebook 315 CB315-3H-C4AJ;https://www.coolblue.nl/en/product/885896/acer-chromebook-315-cb315-3h-c4aj.html;"<strong class=""sales-price__current js-sales-price-current"">339,-</strong>"
Lenovo IdeaPad 5 14ITL05 82FE00PUMH;https://www.coolblue.nl/en/product/878358/lenovo-ideapad-5-14itl05-82fe00pumh.html;"<strong class=""sales-price__current js-sales-price-current"">679,-</strong>"
HP 15s-fq2930nd;https://www.coolblue.nl/en/product/873233/hp-15s-fq2930nd.html;"<strong class=""sales-price__current js-sales-price-current"">559,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
MSI GL66 Pulse 11UCK-027NL;https://www.coolblue.nl/en/product/880138/msi-gl66-pulse-11uck-027nl.html;"<strong class=""sales-price__current js-sales-price-current"">1.149,-</strong>"
Apple MacBook Pro 14 inches (2021) M1 Pro (10-core CPU/16-core GPU) 16GB/1TB Silver;https://www.coolblue.nl/en/product/894364/apple-macbook-pro-14-inches-2021-m1-pro-10-core-cpu-16-core-gpu-16gb-1tb-silver.html;"<strong class=""sales-price__current js-sales-price-current"">2.469,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
Asus ROG Strix G17 G713IC-HX010W;https://www.coolblue.nl/en/product/898559/asus-rog-strix-g17-g713ic-hx010w.html;"<strong class=""sales-price__current js-sales-price-current"">1.249,-</strong>"
Apple MacBook Pro 13 inches (2020) 16GB/512GB Apple M1 Silver;https://www.coolblue.nl/en/product/877037/apple-macbook-pro-13-inches-2020-16gb-512gb-apple-m1-silver.html;"<strong class=""sales-price__current js-sales-price-current"">1.769,-</strong>"
Acer Swift 5 SF514-54-57M3;https://www.coolblue.nl/en/product/900500/acer-swift-5-sf514-54-57m3.html;"<strong class=""sales-price__current js-sales-price-current"">599,-</strong>"
Lenovo IdeaPad 5 Pro 16IHU6 82L9009TMH;https://www.coolblue.nl/en/product/891631/lenovo-ideapad-5-pro-16ihu6-82l9009tmh.html;"<strong class=""sales-price__current js-sales-price-current"">1.349,-</strong>"
Asus Zenbook Flip 15 UX564EI-H2052W;https://www.coolblue.nl/en/product/893973/asus-zenbook-flip-15-ux564ei-h2052w.html;"<strong class=""sales-price__current js-sales-price-current"">1.899,-</strong>"
Asus Zenbook Flip 14 OLED UN5401QA-KN081W;https://www.coolblue.nl/en/product/898540/asus-zenbook-flip-14-oled-un5401qa-kn081w.html;"<strong class=""sales-price__current js-sales-price-current"">1.449,-</strong>"
Asus TUF Gaming F17 FX706HEB-HX114W;https://www.coolblue.nl/en/product/898555/asus-tuf-gaming-f17-fx706heb-hx114w.html;"<strong class=""sales-price__current js-sales-price-current"">1.349,-</strong>"
Apple MacBook Pro 14 inches (2021) M1 Max (10-core CPU/24-core GPU) 64GB/4TB Space Gray;https://www.coolblue.nl/en/product/894411/apple-macbook-pro-14-inches-2021-m1-max-10-core-cpu-24-core-gpu-64gb-4tb-space-gray.html;"<strong class=""sales-price__current js-sales-price-current"">4.869,-</strong>"
Lenovo IdeaPad Flex 5 14ALC05 82HU00D2MH;https://www.coolblue.nl/en/product/878300/lenovo-ideapad-flex-5-14alc05-82hu00d2mh.html;"<strong class=""sales-price__current js-sales-price-current"">749,-</strong>"
Lenovo IdeaPad Flex 5 14ITL05 82HS00K7MH;https://www.coolblue.nl/en/product/878315/lenovo-ideapad-flex-5-14itl05-82hs00k7mh.html;"<strong class=""sales-price__current js-sales-price-current"">799,-</strong>"
Lenovo ThinkBook 14 G3 - 21A2002MMH;https://www.coolblue.nl/en/product/888359/lenovo-thinkbook-14-g3-21a2002mmh.html;"<strong class=""sales-price__current js-sales-price-current"">809,-</strong>"
HP 470 G8 43A44EA;https://www.coolblue.nl/en/product/901513/hp-470-g8-43a44ea.html;"<strong class=""sales-price__current js-sales-price-current"">887,-</strong>"
HP 14s-dq0990nd;https://www.coolblue.nl/en/product/892684/hp-14s-dq0990nd.html;"<strong class=""sales-price__current js-sales-price-current"">349,-</strong>"
Apple MacBook Air (2020) MGND3N/A Gold;https://www.coolblue.nl/en/product/873116/apple-macbook-air-2020-mgnd3n-a-gold.html;"<strong class=""sales-price__current js-sales-price-current"">999,-</strong>"
Lenovo ThinkPad P17 G2 - 20YU000BMH;https://www.coolblue.nl/en/product/889614/lenovo-thinkpad-p17-g2-20yu000bmh.html;"<strong class=""sales-price__current js-sales-price-current"">3.399,-</strong>"
Apple MacBook Air (2020) 8GB/1TB Apple M1 with 8-core GPU Space Gray;https://www.coolblue.nl/en/product/874174/apple-macbook-air-2020-8gb-1tb-apple-m1-with-8-core-gpu-space-gray.html;"<strong class=""sales-price__current js-sales-price-current"">1.599,-</strong>"
Microsoft Surface Laptop Go - i5 - 8GB - 256GB Platinum;https://www.coolblue.nl/en/product/869661/microsoft-surface-laptop-go-i5-8gb-256gb-platinum.html;"<strong class=""sales-price__current js-sales-price-current"">749,-</strong>"
HP Victus 16-e0160nd;https://www.coolblue.nl/en/product/900058/hp-victus-16-e0160nd.html;"<strong class=""sales-price__current js-sales-price-current"">849,-</strong>"
Acer TravelMate P2 TMP215-53-579G;https://www.coolblue.nl/en/product/899113/acer-travelmate-p2-tmp215-53-579g.html;"<strong class=""sales-price__current js-sales-price-current"">829,-</strong>"
Lenovo IdeaPad 5 14ALC05 82LM008FMH;https://www.coolblue.nl/en/product/904073/lenovo-ideapad-5-14alc05-82lm008fmh.html;"<strong class=""sales-price__current js-sales-price-current"">749,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
HP ProBook 440 G8 - 203F2EA;https://www.coolblue.nl/en/product/872299/hp-probook-440-g8-203f2ea.html;"<strong class=""sales-price__current js-sales-price-current"">1.149,-</strong>"
HP EliteBook 830 G8 - 35T69EA;https://www.coolblue.nl/en/product/889657/hp-elitebook-830-g8-35t69ea.html;"<strong class=""sales-price__current js-sales-price-current"">1.759,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
Microsoft Surface Laptop Studio - i5/16GB/512GB/iGPU;https://www.coolblue.nl/en/product/897669/microsoft-surface-laptop-studio-i5-16gb-512gb-igpu.html;"<strong class=""sales-price__current js-sales-price-current"">1.899,-</strong>"
HP Pavilion Aero 13-be0951nd;https://www.coolblue.nl/en/product/891937/hp-pavilion-aero-13-be0951nd.html;"<strong class=""sales-price__current js-sales-price-current"">849,-</strong>"
Microsoft Surface Laptop 4 15 inches R7se - 8GB - 256GB Platinum;https://www.coolblue.nl/en/product/877636/microsoft-surface-laptop-4-15-inches-r7se-8gb-256gb-platinum.html;"<strong class=""sales-price__current js-sales-price-current"">1.149,-</strong>"
Microsoft Surface Laptop 4 13.5 inches i5 - 8GB - 512GB Black;https://www.coolblue.nl/en/product/877631/microsoft-surface-laptop-4-13-5-inches-i5-8gb-512gb-black.html;"<strong class=""sales-price__current js-sales-price-current"">1.199,-</strong>"
Apple MacBook Air (2020) MGN93N/A Silver;https://www.coolblue.nl/en/product/873120/apple-macbook-air-2020-mgn93n-a-silver.html;"<strong class=""sales-price__current js-sales-price-current"">999,-</strong>"
Asus Vivobook Pro 14 K3400PH-KM139W;https://www.coolblue.nl/en/product/893953/asus-vivobook-pro-14-k3400ph-km139w.html;"<strong class=""sales-price__current js-sales-price-current"">1.249,-</strong>"
Asus Zenbook Duo 14 UX482EAR-HY315W;https://www.coolblue.nl/en/product/893972/asus-zenbook-duo-14-ux482ear-hy315w.html;"<strong class=""sales-price__current js-sales-price-current"">1.899,-</strong>"
Asus TUF Gaming A17FA707RM-HX044W;https://www.coolblue.nl/en/product/898549/asus-tuf-gaming-a17fa707rm-hx044w.html;"<strong class=""sales-price__current js-sales-price-current"">1.649,-</strong>"
Lenovo ThinkPad X1 Extreme G4 20Y50019MH;https://www.coolblue.nl/en/product/899982/lenovo-thinkpad-x1-extreme-g4-20y50019mh.html;"<strong class=""sales-price__current js-sales-price-current"">2.699,-</strong>"
Lenovo IdeaPad Flex 5 14ITL05 82HS00K3MH;https://www.coolblue.nl/en/product/878312/lenovo-ideapad-flex-5-14itl05-82hs00k3mh.html;"<strong class=""sales-price__current js-sales-price-current"">529,-</strong>"
Asus ROG Strix G15 G513IH-HN101T;https://www.coolblue.nl/en/product/892678/asus-rog-strix-g15-g513ih-hn101t.html;"<strong class=""sales-price__current js-sales-price-current"">999,-</strong>"
Lenovo IdeaPad 3 15ALC6 82KU00L8MH;https://www.coolblue.nl/en/product/878375/lenovo-ideapad-3-15alc6-82ku00l8mh.html;"<strong class=""sales-price__current js-sales-price-current"">649,-</strong>"
Acer Predator Triton 300 PT315-53-70VA;https://www.coolblue.nl/en/product/900575/acer-predator-triton-300-pt315-53-70va.html;"<strong class=""sales-price__current js-sales-price-current"">1.499,-</strong>"
Acer TravelMate P2 TMP214-53-54ZM;https://www.coolblue.nl/en/product/899088/acer-travelmate-p2-tmp214-53-54zm.html;"<strong class=""sales-price__current js-sales-price-current"">799,-</strong>"
Lenovo IdeaPad Gaming 3 15ACH6 82K200AVMH;https://www.coolblue.nl/en/product/879990/lenovo-ideapad-gaming-3-15ach6-82k200avmh.html;"<strong class=""sales-price__current js-sales-price-current"">899,-</strong>"
Microsoft Surface Laptop Studio - i5/16GB/256GB/iGPU;https://www.coolblue.nl/en/product/897668/microsoft-surface-laptop-studio-i5-16gb-256gb-igpu.html;"<strong class=""sales-price__current js-sales-price-current"">1.699,-</strong>"
MSI Creator Z17 A12UHST-015NL;https://www.coolblue.nl/en/product/899061/msi-creator-z17-a12uhst-015nl.html;"<strong class=""sales-price__current js-sales-price-current"">4.899,-</strong>"
Lenovo Yoga Slim 7 13ACN5 82CY001CMH;https://www.coolblue.nl/en/product/891929/lenovo-yoga-slim-7-13acn5-82cy001cmh.html;"<strong class=""sales-price__current js-sales-price-current"">799,-</strong>"
Acer Predator Triton 300 SE PT314-51s-79TY;https://www.coolblue.nl/en/product/877971/acer-predator-triton-300-se-pt314-51s-79ty.html;"<strong class=""sales-price__current js-sales-price-current"">1.599,-</strong>"
Lenovo IdeaPad Flex 5 Chromebook 13ITL6 82M70047MH;https://www.coolblue.nl/en/product/903512/lenovo-ideapad-flex-5-chromebook-13itl6-82m70047mh.html;"<strong class=""sales-price__current js-sales-price-current"">549,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
Acer Aspire 3 A317-52-30MH;https://www.coolblue.nl/en/product/863791/acer-aspire-3-a317-52-30mh.html;"<strong class=""sales-price__current js-sales-price-current"">529,-</strong>"
Asus Vivobook Pro 15 K3500PH-L1123W;https://www.coolblue.nl/en/product/893960/asus-vivobook-pro-15-k3500ph-l1123w.html;"<strong class=""sales-price__current js-sales-price-current"">1.099,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
Acer Nitro 5 AN515-45-R4TG;https://www.coolblue.nl/en/product/900576/acer-nitro-5-an515-45-r4tg.html;"<strong class=""sales-price__current js-sales-price-current"">1.899,-</strong>"
HP 14s-dq2950nd;https://www.coolblue.nl/en/product/873230/hp-14s-dq2950nd.html;"<strong class=""sales-price__current js-sales-price-current"">639,-</strong>"
Lenovo IdeaPad 3 15IGL05 81WQ00F6MH;https://www.coolblue.nl/en/product/891612/lenovo-ideapad-3-15igl05-81wq00f6mh.html;"<strong class=""sales-price__current js-sales-price-current"">369,-</strong>"
Asus Vivobook Pro 14 M3401QC-KP069W;https://www.coolblue.nl/en/product/893951/asus-vivobook-pro-14-m3401qc-kp069w.html;"<strong class=""sales-price__current js-sales-price-current"">1.249,-</strong>"
Acer Aspire 3 A317-53-37Y6;https://www.coolblue.nl/en/product/881859/acer-aspire-3-a317-53-37y6.html;"<strong class=""sales-price__current js-sales-price-current"">661,-</strong>"
MSI Creator Z16 A11UET-027NL;https://www.coolblue.nl/en/product/883805/msi-creator-z16-a11uet-027nl.html;"<strong class=""sales-price__current js-sales-price-current"">2.439,-</strong>"
HP OMEN 17-ck0977nd;https://www.coolblue.nl/en/product/883972/hp-omen-17-ck0977nd.html;"<strong class=""sales-price__current js-sales-price-current"">1.999,-</strong>"
Lenovo ThinkPad P15v G2 - 21A90008MH;https://www.coolblue.nl/en/product/889611/lenovo-thinkpad-p15v-g2-21a90008mh.html;"<strong class=""sales-price__current js-sales-price-current"">2.149,-</strong>"
Lenovo Legion 7 16ACHg7 82N600MSMH;https://www.coolblue.nl/en/product/898111/lenovo-legion-7-16achg7-82n600msmh.html;"<strong class=""sales-price__current js-sales-price-current"">2.649,-</strong>"
Lenovo Legion 5 Pro 16ACH6H 82JQ00QQMH;https://www.coolblue.nl/en/product/898358/lenovo-legion-5-pro-16ach6h-82jq00qqmh.html;"<strong class=""sales-price__current js-sales-price-current"">1.899,-</strong>"
Asus ROG Zephyrus G14 GA401QC-K2175W;https://www.coolblue.nl/en/product/898564/asus-rog-zephyrus-g14-ga401qc-k2175w.html;"<strong class=""sales-price__current js-sales-price-current"">1.599,-</strong>"
Asus ROG Strix G15 Advantage Edition G513QY-HF002W;https://www.coolblue.nl/en/product/892683/asus-rog-strix-g15-advantage-edition-g513qy-hf002w.html;"<strong class=""sales-price__current js-sales-price-current"">1.999,-</strong>"
Apple MacBook Pro 14 inches (2021) M1 Max (10-core CPU/32-core GPU) 64GB/4TB Space Gray;https://www.coolblue.nl/en/product/894418/apple-macbook-pro-14-inches-2021-m1-max-10-core-cpu-32-core-gpu-64gb-4tb-space-gray.html;"<strong class=""sales-price__current js-sales-price-current"">5.269,-</strong>"
Apple MacBook Pro 16 inches (2021) M1 Max (10-core CPU/32-core GPU) 32GB/4TB Space Gray;https://www.coolblue.nl/en/product/894452/apple-macbook-pro-16-inches-2021-m1-max-10-core-cpu-32-core-gpu-32gb-4tb-space-gray.html;"<strong class=""sales-price__current js-sales-price-current"">4.899,-</strong>"
HP Chromebook x360 14c-ca0000nd;https://www.coolblue.nl/en/product/864176/hp-chromebook-x360-14c-ca0000nd.html;"<strong class=""sales-price__current js-sales-price-current"">529,-</strong>"
HP Pavilion G 15-ec2910nd;https://www.coolblue.nl/en/product/879738/hp-pavilion-g-15-ec2910nd.html;"<strong class=""sales-price__current js-sales-price-current"">1.149,-</strong>"
Lenovo IdeaPad Flex 5 14ALC05 82HU00D4MH;https://www.coolblue.nl/en/product/878354/lenovo-ideapad-flex-5-14alc05-82hu00d4mh.html;"<strong class=""sales-price__current js-sales-price-current"">699,-</strong>"
Lenovo V15 G2 ALC 82KD00C4MH;https://www.coolblue.nl/en/product/899942/lenovo-v15-g2-alc-82kd00c4mh.html;"<strong class=""sales-price__current js-sales-price-current"">729,-</strong>"
Acer Chromebook 317 CB317-1H-C6RN;https://www.coolblue.nl/en/product/886845/acer-chromebook-317-cb317-1h-c6rn.html;"<strong class=""sales-price__current js-sales-price-current"">499,-</strong>"
Samsung Galaxy Book2 Pro 13 NP930XED-KA1NL;https://www.coolblue.nl/en/product/901778/samsung-galaxy-book2-pro-13-np930xed-ka1nl.html;"<strong class=""sales-price__current js-sales-price-current"">1.449,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
Lenovo IdeaPad 5 15ITL05 82FG01F4MH;https://www.coolblue.nl/en/product/891623/lenovo-ideapad-5-15itl05-82fg01f4mh.html;"<strong class=""sales-price__current js-sales-price-current"">769,-</strong>"
Acer Chromebook 317 CB317-1H-C1SE;https://www.coolblue.nl/en/product/886844/acer-chromebook-317-cb317-1h-c1se.html;"<strong class=""sales-price__current js-sales-price-current"">429,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
Asus Vivobook Pro 14X M7400QC-KM020W;https://www.coolblue.nl/en/product/893955/asus-vivobook-pro-14x-m7400qc-km020w.html;"<strong class=""sales-price__current js-sales-price-current"">1.399,-</strong>"
Asus Vivobook Pro 14 M3401QC-KM051W;https://www.coolblue.nl/en/product/893950/asus-vivobook-pro-14-m3401qc-km051w.html;"<strong class=""sales-price__current js-sales-price-current"">1.149,-</strong>"
Asus Zenbook Pro Duo 15 UX582HM-KY012X;https://www.coolblue.nl/en/product/893975/asus-zenbook-pro-duo-15-ux582hm-ky012x.html;"<strong class=""sales-price__current js-sales-price-current"">2.799,-</strong>"
MSI Stealth GS77 12UGS-061NL;https://www.coolblue.nl/en/product/899584/msi-stealth-gs77-12ugs-061nl.html;"<strong class=""sales-price__current js-sales-price-current"">3.449,-</strong>"
HP Pavilion G 15-ec2900nd;https://www.coolblue.nl/en/product/879736/hp-pavilion-g-15-ec2900nd.html;"<strong class=""sales-price__current js-sales-price-current"">749,-</strong>"
Lenovo IdeaPad 5 Pro 14ACN6 82L7006PMH;https://www.coolblue.nl/en/product/878295/lenovo-ideapad-5-pro-14acn6-82l7006pmh.html;"<strong class=""sales-price__current js-sales-price-current"">849,-</strong>"
Microsoft Surface Pro X - SQ2 - 16GB - 512GB Platinum;https://www.coolblue.nl/en/product/869659/microsoft-surface-pro-x-sq2-16gb-512gb-platinum.html;"<strong class=""sales-price__current js-sales-price-current"">1.199,-</strong>"
Acer Swift 3 SF314-511-73NR;https://www.coolblue.nl/en/product/898347/acer-swift-3-sf314-511-73nr.html;"<strong class=""sales-price__current js-sales-price-current"">999,-</strong>"
Acer Aspire 3 A314-22-R56U;https://www.coolblue.nl/en/product/862534/acer-aspire-3-a314-22-r56u.html;"<strong class=""sales-price__current js-sales-price-current"">449,-</strong>"
Microsoft Surface Go 3 - 4GB - 64GB;https://www.coolblue.nl/en/product/889608/microsoft-surface-go-3-4gb-64gb.html;"<strong class=""sales-price__current js-sales-price-current"">399,-</strong>"
HP Chromebook x360 14a-ca0600nd;https://www.coolblue.nl/en/product/871782/hp-chromebook-x360-14a-ca0600nd.html;"<strong class=""sales-price__current js-sales-price-current"">399,-</strong>"
Apple MacBook Pro 13 inches (2020) 16GB/1TB Apple M1 Silver;https://www.coolblue.nl/en/product/878577/apple-macbook-pro-13-inches-2020-16gb-1tb-apple-m1-silver.html;"<strong class=""sales-price__current js-sales-price-current"">1.979,-</strong>"
MSI GF66 Katana 11SC-015NL;https://www.coolblue.nl/en/product/880147/msi-gf66-katana-11sc-015nl.html;"<strong class=""sales-price__current js-sales-price-current"">829,-</strong>"
Asus Vivobook 17 X705MA-BX234W;https://www.coolblue.nl/en/product/904031/asus-vivobook-17-x705ma-bx234w.html;"<strong class=""sales-price__current js-sales-price-current"">479,-</strong>"
Lenovo IdeaPad Flex 5 14ITL05 82HS00K6MH;https://www.coolblue.nl/en/product/878353/lenovo-ideapad-flex-5-14itl05-82hs00k6mh.html;"<strong class=""sales-price__current js-sales-price-current"">449,-</strong>"
Asus Vivobook Pro 16X N7600PC-L2010W;https://www.coolblue.nl/en/product/893964/asus-vivobook-pro-16x-n7600pc-l2010w.html;"<strong class=""sales-price__current js-sales-price-current"">1.649,-</strong>"
Asus TUF Gaming F17 FX706HCB-HX152W;https://www.coolblue.nl/en/product/892680/asus-tuf-gaming-f17-fx706hcb-hx152w.html;"<strong class=""sales-price__current js-sales-price-current"">1.249,-</strong>"
Asus Vivobook 15 X515MA-EJ493W;https://www.coolblue.nl/en/product/898585/asus-vivobook-15-x515ma-ej493w.html;"<strong class=""sales-price__current js-sales-price-current"">399,-</strong>"
Acer Spin 3 Pro SP313-51N-7924;https://www.coolblue.nl/en/product/899150/acer-spin-3-pro-sp313-51n-7924.html;"<strong class=""sales-price__current js-sales-price-current"">1.149,-</strong>"
Asus TUF Gaming F15 FX506LH-HN283T;https://www.coolblue.nl/en/product/888543/asus-tuf-gaming-f15-fx506lh-hn283t.html;"<strong class=""sales-price__current js-sales-price-current"">749,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
Asus Vivobook Pro 14 K3400PH-KM038T;https://www.coolblue.nl/en/product/886723/asus-vivobook-pro-14-k3400ph-km038t.html;"<strong class=""sales-price__current js-sales-price-current"">999,-</strong>"
Medion Erazer Defender MD62302;https://www.coolblue.nl/en/product/889012/medion-erazer-defender-md62302.html;"<strong class=""sales-price__current js-sales-price-current"">1.299,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
HP Chromebook x360 14b-ca0200nd;https://www.coolblue.nl/en/product/865779/hp-chromebook-x360-14b-ca0200nd.html;"<strong class=""sales-price__current js-sales-price-current"">399,-</strong>"
Asus Chromebook C433TA-AJ0287;https://www.coolblue.nl/en/product/886174/asus-chromebook-c433ta-aj0287.html;"<strong class=""sales-price__current js-sales-price-current"">539,-</strong>"
HP Pavilion Aero 13-be0975nd;https://www.coolblue.nl/en/product/880151/hp-pavilion-aero-13-be0975nd.html;"<strong class=""sales-price__current js-sales-price-current"">999,-</strong>"
Apple MacBook Pro 13 inches (2020) 8GB/1TB Apple M1 Space Gray;https://www.coolblue.nl/en/product/874254/apple-macbook-pro-13-inches-2020-8gb-1tb-apple-m1-space-gray.html;"<strong class=""sales-price__current js-sales-price-current"">1.729,-</strong>"
Lenovo IdeaPad 5 Pro 14ITL6 82L300FSMH;https://www.coolblue.nl/en/product/891608/lenovo-ideapad-5-pro-14itl6-82l300fsmh.html;"<strong class=""sales-price__current js-sales-price-current"">1.299,-</strong>"
HP OMEN 16-c0970nd;https://www.coolblue.nl/en/product/883950/hp-omen-16-c0970nd.html;"<strong class=""sales-price__current js-sales-price-current"">1.599,-</strong>"
Asus TUF Gaming F15 FX506HM-HN004W;https://www.coolblue.nl/en/product/898553/asus-tuf-gaming-f15-fx506hm-hn004w.html;"<strong class=""sales-price__current js-sales-price-current"">1.499,-</strong>"
HP VICTUS 16-d1972nd;https://www.coolblue.nl/en/product/900762/hp-victus-16-d1972nd.html;"<strong class=""sales-price__current js-sales-price-current"">1.599,-</strong>"
Asus ROG Zephyrus G14 GA401QE-K2186T;https://www.coolblue.nl/en/product/892681/asus-rog-zephyrus-g14-ga401qe-k2186t.html;"<strong class=""sales-price__current js-sales-price-current"">1.699,-</strong>"
MSI Creator Z16 A12UET-019NL;https://www.coolblue.nl/en/product/899071/msi-creator-z16-a12uet-019nl.html;"<strong class=""sales-price__current js-sales-price-current"">2.649,-</strong>"
MSI Pulse GL76 12UEK-209NL;https://www.coolblue.nl/en/product/899571/msi-pulse-gl76-12uek-209nl.html;"<strong class=""sales-price__current js-sales-price-current"">1.999,-</strong>"
MSI Vector GP76 12UH-426NL;https://www.coolblue.nl/en/product/899577/msi-vector-gp76-12uh-426nl.html;"<strong class=""sales-price__current js-sales-price-current"">2.799,-</strong>"
MSI Stealth GS66 12UHS-255NL;https://www.coolblue.nl/en/product/899583/msi-stealth-gs66-12uhs-255nl.html;"<strong class=""sales-price__current js-sales-price-current"">4.299,-</strong>"
MSI Stealth GS77 12UHS-032NL;https://www.coolblue.nl/en/product/899585/msi-stealth-gs77-12uhs-032nl.html;"<strong class=""sales-price__current js-sales-price-current"">4.599,-</strong>"
Asus ROG Zephyrus M16 GU603ZM-LS062W;https://www.coolblue.nl/en/product/898565/asus-rog-zephyrus-m16-gu603zm-ls062w.html;"<strong class=""sales-price__current js-sales-price-current"">2.199,-</strong>"
Asus Vivobook 15 S513EA-BN2643W;https://www.coolblue.nl/en/product/893944/asus-vivobook-15-s513ea-bn2643w.html;"<strong class=""sales-price__current js-sales-price-current"">829,-</strong>"
Acer Aspire 5 A514-54-71D6;https://www.coolblue.nl/en/product/867662/acer-aspire-5-a514-54-71d6.html;"<strong class=""sales-price__current js-sales-price-current"">849,-</strong>"
HP Chromebook x360 14c-cc0735nd;https://www.coolblue.nl/en/product/900512/hp-chromebook-x360-14c-cc0735nd.html;"<strong class=""sales-price__current js-sales-price-current"">649,-</strong>"
ConceptD 3 CN315-72G-79RC;https://www.coolblue.nl/en/product/875902/conceptd-3-cn315-72g-79rc.html;"<strong class=""sales-price__current js-sales-price-current"">1.349,-</strong>"
MSI Bravo 15 B5DD-038NL;https://www.coolblue.nl/en/product/883032/msi-bravo-15-b5dd-038nl.html;"<strong class=""sales-price__current js-sales-price-current"">849,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
Asus Vivobook Pro 15 K3500PH-L1393W;https://www.coolblue.nl/en/product/903686/asus-vivobook-pro-15-k3500ph-l1393w.html;"<strong class=""sales-price__current js-sales-price-current"">1.199,-</strong>"
HP 17-cn0971nd;https://www.coolblue.nl/en/product/891407/hp-17-cn0971nd.html;"<strong class=""sales-price__current js-sales-price-current"">949,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
Asus Vivobook 15 OLED M513UA-L1427W;https://www.coolblue.nl/en/product/893946/asus-vivobook-15-oled-m513ua-l1427w.html;"<strong class=""sales-price__current js-sales-price-current"">949,-</strong>"
Acer Nitro 5 AN517-54-73TD;https://www.coolblue.nl/en/product/895443/acer-nitro-5-an517-54-73td.html;"<strong class=""sales-price__current js-sales-price-current"">1.499,-</strong>"
Samsung Galaxy Book2 360 13 NP730QED-KA1NL;https://www.coolblue.nl/en/product/901780/samsung-galaxy-book2-360-13-np730qed-ka1nl.html;"<strong class=""sales-price__current js-sales-price-current"">1.099,-</strong>"
Microsoft Surface Laptop 4 13.5 inches i7 - 16GB - 512GB Platinum (W11);https://www.coolblue.nl/en/product/902122/microsoft-surface-laptop-4-13-5-inches-i7-16gb-512gb-platinum-w11.html;"<strong class=""sales-price__current js-sales-price-current"">1.449,-</strong>"
Microsoft Surface Pro X - SQ2 - 16GB - 256GB Black;https://www.coolblue.nl/en/product/869656/microsoft-surface-pro-x-sq2-16gb-256gb-black.html;"<strong class=""sales-price__current js-sales-price-current"">1.049,-</strong>"
Acer Enduro Urban N3 EUN314-51W-57NG;https://www.coolblue.nl/en/product/899151/acer-enduro-urban-n3-eun314-51w-57ng.html;"<strong class=""sales-price__current js-sales-price-current"">999,-</strong>"
MSI Modern 15 A11M-819NL;https://www.coolblue.nl/en/product/892838/msi-modern-15-a11m-819nl.html;"<strong class=""sales-price__current js-sales-price-current"">699,-</strong>"
Apple MacBook Air (2020) MGNA3N/A Silver;https://www.coolblue.nl/en/product/873129/apple-macbook-air-2020-mgna3n-a-silver.html;"<strong class=""sales-price__current js-sales-price-current"">1.249,-</strong>"
Lenovo IdeaPad Flex 3 Chromebook 11IGL05 82BB0012MH;https://www.coolblue.nl/en/product/860579/lenovo-ideapad-flex-3-chromebook-11igl05-82bb0012mh.html;"<strong class=""sales-price__current js-sales-price-current"">279,-</strong>"
Medion Erazer Beast X25 MD62182;https://www.coolblue.nl/en/product/877278/medion-erazer-beast-x25-md62182.html;"<strong class=""sales-price__current js-sales-price-current"">1.999,-</strong>"
MSI GS76 Stealth 11UG-477NL;https://www.coolblue.nl/en/product/889897/msi-gs76-stealth-11ug-477nl.html;"<strong class=""sales-price__current js-sales-price-current"">2.639,-</strong>"
